time_since_last_update_cache,is_profit_pool,divergence_value,divergence_bp
4380,true,0.003604,31.69
5105,true,0.003275,30.99
5250,true,0.000407,31.22
5595,false,0.016292,30.93
6380,true,0.005760,31.57
6775,true,0.001107,31.12
6985,false,34.250099,31.39
7295,true,0.000000,31.59
9570,false,0.770627,31.39
9925,true,0.017859,31.40
10245,false,1.006163,30.70
10670,false,0.685722,30.93
0,true,0.005719,33.78
410,true,0.001245,33.55
1575,true,0.006314,33.83
1695,false,0.009149,33.21
2675,true,0.005983,33.13
3270,true,0.003110,32.90
3605,true,0.000985,32.44
4355,true,0.003523,32.44
4745,false,0.178748,32.75
4830,true,0.002762,32.90
5555,true,0.003471,32.54
6765,true,0.006232,32.54
8525,true,0.010666,33.05
10140,true,0.008819,32.82
0,true,0.006154,32.40
820,true,0.003759,32.63
1730,true,0.005276,32.17
2215,true,0.002511,29.63
2475,true,0.000707,29.86
4950,true,0.012408,28.94
5130,true,0.000470,28.71
6440,true,0.006656,27.56
6480,false,0.012172,27.71
6530,false,0.011392,27.71
7330,true,0.004435,27.33
8310,true,0.004664,27.33
8655,true,0.000853,27.10
10680,true,0.009572,27.56
0,true,0.004411,27.56
225,true,0.000565,27.56
335,true,0.000276,27.56
2135,true,0.007851,27.44
3255,true,0.005026,27.44
3845,true,0.002590,27.44
4400,true,0.002482,27.21
4645,true,0.000603,26.98
5700,true,0.004955,27.90
6410,true,0.002902,27.44
6890,false,0.300000,27.49
7120,false,1.462499,26.80
7200,true,0.003104,27.44
7940,true,0.002932,27.21
8850,true,0.002465,27.21
9465,false,1.740000,26.57
9840,false,0.590000,27.03
10050,false,0.002552,26.80
10075,false,2.950000,27.03
0,true,0.005968,26.64
275,false,0.002099,26.80
370,false,2.900000,26.57
620,true,0.001455,27.10
965,false,2.950000,27.03
980,true,0.000494,27.10
1185,true,0.000276,26.64
1235,false,2.272082,26.57
2910,false,26.851500,26.80
3335,true,0.006010,27.18
3795,true,0.001243,27.18
5710,true,0.005127,27.41
6655,true,0.002565,27.64
7050,true,0.000547,27.18
7530,true,0.000027,26.95
7940,true,0.001813,26.72
8035,true,0.000130,26.95
8710,true,0.001522,26.72
9515,true,0.001728,27.18
0,true,0.006205,27.09
465,true,0.001246,27.10
1000,false,1.331724,27.03
1790,true,0.002999,27.13
2375,true,0.001385,27.13
3435,true,0.281787,27.16
3510,true,0.002734,27.16
4135,true,0.001445,27.17
4235,true,0.131262,26.94
5245,true,0.002701,27.17
5620,true,0.000055,27.40
5855,true,0.157194,27.17
6270,true,0.000027,26.71
6480,true,0.000027,26.94
6720,true,0.003163,26.94
7420,true,0.001649,29.02
7790,true,0.000519,28.56
8135,true,0.003157,29.02
8150,true,0.000514,29.02
8260,true,0.437559,29.25
8325,true,0.440995,29.48
8350,true,0.000287,29.25
9295,true,0.002604,28.56
9815,true,0.000746,29.25
10600,false,0.007537,28.86
0,true,0.006727,28.71
3800,false,0.472626,29.09
4635,true,0.012553,29.26
4755,false,0.776861,29.09
9475,true,0.012682,28.85
10575,true,0.002228,29.08
0,true,6.420725,29.40
1420,true,0.005186,29.40
1775,true,0.000509,28.94
3410,true,0.003665,29.17
4085,true,3.457088,28.71
4200,false,0.015625,28.63
4810,true,0.003268,28.71
5135,true,0.000466,28.94
5310,true,0.076446,29.17
5810,true,0.000984,29.40
8055,false,25.444188,28.86
8730,true,1.778269,28.25
9025,true,0.153132,25.26
9615,true,0.615757,25.03
10380,true,0.420366,25.49
10520,true,0.728283,25.03
0,true,0.500451,18.13
145,true,0.011548,17.44
890,true,0.643479,15.60
1260,true,1.081594,15.14
1665,true,0.556055,13.76
2230,true,1.103069,14.22
7335,true,0.010314,14.22
7585,true,0.353323,13.76
0,true,0.000003,3.39
2870,true,0.034592,3.07
2920,true,0.023955,3.07
3360,true,0.009439,1.92
5430,true,0.001105,1.00
0,true,1.784635,10.35
420,false,0.040602,10.57
6085,false,17.929184,19.03
7180,false,2.083950,19.26
7555,false,1.928500,18.58
7570,false,1.589488,18.58
7750,true,0.018450,12.64
8105,false,0.729300,10.11
8570,false,0.578602,14.69
8995,false,0.556380,12.86
9715,true,0.000013,13.33
0,true,0.016441,15.12
1535,false,2.146495,21.04
1920,true,0.090056,22.56
6880,false,5.981759,14.18
7170,true,0.010322,14.39
8485,true,0.000016,16.00
8565,false,0.040299,16.01
0,true,2.104459,24.54
3485,false,16.125150,9.83
5420,true,0.029814,8.47
7040,false,0.000003,3.66
8075,true,0.000002,2.51
9155,false,0.118769,1.14
9565,false,2.745800,1.37
0,false,1.210112,18.03
120,false,0.349789,18.26
340,false,0.303750,18.49
770,false,0.101250,18.49
895,true,0.000047,18.52
1270,false,18.757500,18.71
1730,true,0.107629,22.19
2045,false,0.229316,22.82
2595,false,3.975007,12.09
4055,true,0.067693,12.59
6325,true,0.039010,18.09
6460,false,1.445184,18.71
6635,true,0.000020,20.38
6885,false,0.151672,21.23
6910,true,0.000022,21.76
7715,true,0.000022,21.99
8145,true,0.000022,21.76
9635,false,0.270249,21.45
10140,false,0.082249,21.45
10510,false,2.204422,21.45
0,false,0.067500,12.34
430,true,0.048285,13.72
1580,false,0.069999,12.79
1985,false,0.000016,16.22
2155,false,0.185000,16.91
2425,true,19.961383,16.70
4185,true,16.986524,17.85
5360,false,0.745298,17.59
6155,true,0.017797,18.15
6335,false,0.585000,17.82
8480,false,2.212944,18.28
0,true,0.089552,7.54
1930,true,0.004601,8.08
3465,false,0.004245,7.76
6140,true,0.001166,2.13
0,false,0.004514,5.15
2335,true,0.003227,4.01
5525,false,18.335210,4.24
6015,false,0.114203,3.56
6175,false,0.080902,3.56
6235,false,0.214219,3.56
0,false,1.997873,19.15
175,false,1.136469,19.15
595,false,1.720659,19.15
1220,false,0.820493,18.47
1415,false,0.520675,18.24
1675,false,0.890659,18.01
3260,false,0.371874,16.19
5495,false,1.921130,19.15
7280,false,0.930284,20.52
8730,true,0.031046,30.89
0,false,0.512500,18.71
1790,true,0.236101,15.77
3165,false,12.587500,21.68
3355,false,1.777974,22.14
3580,false,0.467133,21.91
6560,true,0.014304,21.61
8420,true,0.063646,18.04
8935,false,0.069690,19.40
9285,false,0.197500,18.03
9455,true,0.160349,16.21
10295,false,0.531200,12.78
10360,true,102.667284,13.00
0,false,0.107500,19.63
530,true,0.706217,22.19
1520,false,0.687501,12.55
2135,false,0.535182,10.72
2195,false,0.735547,10.95
3940,false,0.117864,13.69
9290,false,64.025545,31.95
10780,true,0.000036,35.40
0,true,1.624930,13.78
6485,false,1.787398,35.50
7000,false,0.740878,33.21
7280,false,2.830766,31.61
7460,false,103.900977,31.38
8600,true,0.048488,34.18
9445,false,1.520116,25.43
9575,false,0.203043,25.43
10080,true,14.038568,24.98
10205,false,1.009134,24.52
0,true,0.080170,1.37
4730,false,0.316749,1.60
7350,false,0.016444,1.14
8100,false,0.003124,0.45
10080,false,0.134878,5.04
305,false,1.844357,5.27
325,false,0.325764,5.50
535,false,0.071003,5.27
585,false,0.094968,4.81
885,false,0.002002,3.66
1040,true,0.002639,3.21
5295,false,0.000113,1.83
0,false,0.340224,10.94
970,true,0.007430,11.41
1095,false,1.543171,12.32
3690,false,0.005733,10.71
3825,true,1.133917,11.33
6745,false,0.087424,10.94
7985,false,0.024211,12.09
8140,false,0.096588,11.86
8180,false,0.378855,11.86
0,true,0.010869,16.23
1900,false,0.009222,20.79
2045,false,0.008642,21.02
3680,false,0.681492,21.93
5775,false,1.173546,29.72
5860,false,0.809661,29.49
5920,false,0.008996,29.49
8585,false,0.255432,19.18
10395,false,0.191833,10.94
0,false,1.625000,14.88
420,false,0.772500,23.58
575,false,0.280026,25.18
3005,true,0.028315,30.77
3280,false,0.018077,29.53
3815,true,6.098702,29.16
4730,false,0.174971,26.79
4840,false,0.162638,24.27
5235,false,0.100858,18.31
5295,false,0.111874,18.09
6015,false,0.000022,21.75
6070,false,0.002650,23.58
6580,false,5.599999,25.64
7580,false,0.013539,24.73
7625,false,0.012668,24.95
8805,false,3.038221,29.99
0,false,0.092000,16.87
210,false,27.679129,15.49
255,false,27.699378,15.49
3600,false,0.053250,9.76
4820,true,0.027819,7.04
5945,true,28.389899,5.20
7020,true,0.000015,14.98
8825,false,0.374963,29.94
10275,true,0.111483,31.80
0,true,1.289595,8.75
810,true,0.545731,11.74
1220,true,0.033593,9.67
1710,true,0.000007,7.59
2245,true,0.488848,11.28
2370,true,31.318434,9.44
3015,true,1.316634,12.90
3535,true,0.736690,8.52
3835,true,0.000008,8.05
4255,true,0.665394,8.49
4290,true,0.769007,8.49
5705,false,1.016833,6.44
5900,false,0.023786,6.44
6475,false,0.017748,5.52
6560,true,0.011282,6.47
7785,true,0.120370,1.64
8455,false,1.577539,1.57
9185,true,1.599998,3.68
9225,false,0.000003,3.64
10240,true,0.124980,1.15
0,true,0.715496,3.97
40,true,0.000004,4.20
3095,true,0.000000,1.31
4270,false,0.004800,2.20
5005,false,0.044809,2.20
5385,false,0.031201,2.20
5385,false,0.072003,2.20
5505,false,0.094502,2.89
5825,true,0.035650,3.47
6225,false,0.016790,3.35
6350,false,0.017000,3.12
6520,false,0.003150,2.89
6885,true,0.000003,3.24
7200,false,0.040800,3.12
8465,false,0.340005,3.12
9415,true,3.332914,3.33
0,false,0.913638,10.42
185,false,0.017871,10.19
185,false,0.111001,10.19
1340,true,0.009255,8.16
1845,false,0.058819,8.12
1895,false,0.003964,8.12
3610,true,0.000007,7.47
4580,false,0.071000,6.52
7140,true,11.367274,6.32
7705,true,0.000006,6.70
8815,true,0.552218,6.27
0,false,0.029210,4.94
525,true,0.005301,2.42
875,false,0.007178,1.97
1090,false,0.064691,5.86
2005,true,0.098500,9.02
0,false,0.457500,8.38
270,false,0.002756,8.38
1180,false,0.240300,8.15
3055,true,158.253968,10.73
3075,false,2.348385,10.67
3605,false,11.286284,12.27
3630,false,75.560874,12.27
4275,true,0.000011,12.11
4540,true,0.050681,14.40
4645,false,0.031302,14.33
6195,false,0.002808,15.48
7550,false,2.315000,21.21
9235,false,141.983976,22.58
0,true,0.427814,9.37
0,true,0.425075,9.37
625,true,0.310393,5.69
920,true,0.260294,4.77
980,true,0.241841,4.77
1175,true,0.178027,5.00
2050,true,0.005299,4.08
2600,true,0.061341,4.54
4360,true,0.173597,1.87
4500,true,0.083495,1.87
6485,true,0.000000,1.41
7165,true,0.035746,1.18
7295,true,0.129782,1.18
7450,true,0.004998,1.41
8000,true,0.125650,1.41
8175,true,0.088500,1.18
8890,false,0.001473,0.41
9040,false,0.000328,1.10
9410,false,0.074405,1.10
9440,false,0.000001,1.10
10380,false,0.081104,1.18
0,true,0.000026,8.85
6505,true,0.006587,1.88
0,true,0.000001,1.51
1580,false,0.000608,0.82
3175,false,0.000009,0.36
4305,false,0.000581,0.44
4400,true,0.003025,0.55
6210,true,0.220000,1.00
670,false,0.006735,0.36
2290,true,0.001000,0.09
6010,true,0.002487,2.73
8760,false,0.132161,5.41
9155,false,0.023165,5.18
1215,true,0.003690,5.87
1580,false,0.064001,5.86
1955,false,0.032000,5.86
4550,false,0.153751,5.64
5135,false,0.027000,4.95
6030,false,0.033900,5.18
6160,false,0.107999,4.95
8845,false,0.153751,5.64
10305,false,0.128002,5.86
10700,false,0.053395,5.41
0,false,0.024761,3.34
2050,false,0.000333,0.13
2415,true,0.003000,0.55
2475,true,0.001275,0.77
2760,true,0.100500,3.07
3005,true,0.002851,4.21
3265,true,0.460000,4.21
3335,true,0.076500,4.67
4175,false,2.151480,6.48
4930,true,0.165680,6.97
5295,false,0.064500,1.97
5425,false,0.002700,4.95
5480,false,0.036996,5.64
5755,false,0.095507,6.78
5765,true,0.000006,6.90
6195,false,0.031600,7.24
6415,false,0.355012,7.47
7180,false,0.043394,7.70
7315,true,0.007195,6.90
7455,false,0.043890,6.09
7785,true,0.078003,6.67
8200,false,0.399006,6.09
9235,false,0.007739,7.47
9705,false,0.056240,6.78
9705,false,0.850935,6.78
10145,false,0.106651,7.24
0,false,1.214575,15.16
215,false,0.602000,13.78
520,false,0.153000,14.01
2415,true,0.102354,11.51
2655,false,0.102841,11.26
2660,false,0.615000,11.26
2850,true,0.299969,11.74
2975,true,0.005152,11.28
3140,false,0.552500,10.12
3230,false,0.703500,9.20
3615,false,0.309233,6.00
4040,false,0.076000,3.48
4950,false,0.002229,2.10
5420,false,0.102500,1.87
6120,false,0.019583,2.33
6320,false,0.191250,2.33
6610,false,0.072000,4.39
6840,false,0.174000,5.31
7155,false,0.033182,5.54
7575,false,0.251035,6.91
10000,false,0.020499,1.87
0,false,0.000006,6.95
630,false,0.323364,7.18
695,false,0.060907,6.95
1425,false,0.421267,4.89
1520,false,0.085459,3.75
1915,true,0.012999,0.59
2200,true,0.073000,3.34
2650,true,0.044345,4.48
2785,true,0.002307,4.71
3185,true,0.269998,4.94
3215,true,0.000004,4.94
3830,true,0.056500,5.17
4450,true,1.280000,5.85
5835,false,0.000006,6.58
6100,true,0.345000,6.31
6230,true,0.100050,6.31
7480,false,0.000001,5.21
7555,true,0.039230,4.02
7710,true,0.120237,3.79
7770,true,0.040129,3.34
7795,true,0.232000,2.65
9610,true,0.015600,0.59
0,false,0.460675,1.96
1285,false,0.057505,1.05
1610,false,0.036510,1.05
2415,false,0.004801,0.36
2465,false,0.003575,0.59
2520,false,0.023954,0.36
2810,true,0.007022,0.40
3275,false,0.005874,0.13
3370,false,0.013028,0.36
3955,false,0.003661,0.13
4010,false,0.008427,0.13
4740,true,0.120844,0.77
5845,true,0.022949,0.77
6475,true,0.005999,0.54
8235,true,0.005062,1.00
8590,true,0.005022,0.31
9375,true,0.047457,0.54
9545,true,0.145597,0.31
9650,true,0.000110,0.05
0,false,5.111182,11.18
240,false,0.077601,11.18
325,true,0.002349,11.20
585,false,1.184893,11.64
690,false,0.637505,11.64
930,false,0.117324,11.64
960,false,0.056250,11.41
1175,false,0.221001,11.87
1270,false,0.172251,12.10
2460,false,0.023038,12.55
2580,false,0.297001,12.33
2860,false,0.817098,12.10
3120,false,1.321315,12.78
3580,true,0.228856,13.33
3745,true,0.002851,13.10
4220,false,0.295000,13.47
4240,true,5.146408,13.59
4530,false,0.261401,13.92
4645,false,1.475000,13.47
4920,false,0.173341,13.24
5020,false,0.297374,13.47
5720,false,0.001686,13.70
6205,false,1.181744,13.47
7430,false,0.150000,13.70
8225,false,0.725000,13.24
0,true,0.009967,12.57
2400,false,0.585038,11.41
4210,true,0.218392,11.35
6490,true,0.147639,10.48
7120,false,4.227428,9.36
10715,true,0.000110,9.84
0,true,0.009223,9.82
2360,false,0.310622,9.36
2890,false,0.027379,10.04
3080,false,0.093936,10.04
3185,false,0.211795,9.59
3805,true,0.026131,9.59
7170,false,0.021198,7.76
8385,false,0.000016,8.22
0,true,0.203806,5.94
1805,true,0.168727,5.71
4875,false,0.112500,3.42
6200,false,0.027499,2.51
6410,false,0.026249,2.28
7090,true,0.002112,1.72
8295,false,0.002500,0.22
10175,true,0.000112,0.68
0,true,0.000490,1.59
50,true,0.000950,1.59
545,true,0.000001,1.37
1230,true,0.052500,1.59
2260,true,2.869082,2.51
5745,false,0.543615,5.78
6605,false,0.008527,8.41
7230,true,0.601465,9.81
7550,false,0.000010,10.24
0,true,0.482499,44.07
1885,true,6.010588,50.69
5800,false,0.086713,89.74
9045,true,0.000092,91.11
0,true,0.964392,74.95
570,false,1.660810,73.26
0,true,0.001874,18.50
5745,false,0.141035,18.44
5860,false,0.003358,18.44
0,false,0.052761,18.70
0,true,0.026821,33.81
350,true,0.250114,34.04
2070,true,0.056590,35.19
2480,true,5.497271,35.19
3460,true,0.000035,34.96
3610,true,0.407479,34.96
3760,true,0.752788,35.19
4090,true,0.017904,34.96
4480,true,3.800000,34.73
5670,true,0.533701,35.87
6605,true,0.000038,37.70
7815,true,0.009203,37.70
8000,true,0.018686,37.93
0,false,19.415858,37.56
140,false,0.312486,37.78
440,false,0.071057,37.78
1600,true,10.935612,37.01
2085,true,1.222500,37.24
2090,true,4.965394,37.24
4230,false,7.721458,37.07
5165,false,0.131840,37.53
9160,true,0.000038,37.70
10610,false,0.000076,37.51
0,true,0.000038,37.93
4265,false,0.000104,51.34
4945,false,0.911787,53.83
10665,true,0.469308,56.21
0,false,0.000058,57.21
540,false,0.000059,57.43
3140,false,0.030557,59.23
3690,false,0.000181,59.01
4140,false,0.000059,58.31
6640,false,0.000929,9.28
7065,false,0.000008,8.82
10040,false,1.939280,8.79
0,false,0.000009,8.85
2635,false,0.674504,14.32
4730,false,0.105254,13.86
6740,true,0.000014,14.35
9940,false,0.026076,7.44
0,false,0.027551,9.13
4705,false,0.003192,9.58
0,false,0.017248,9.03
190,false,28.712941,9.03
2675,true,0.099000,9.04
5965,true,0.056489,5.15
6430,false,5.918059,3.28
6885,true,0.003597,3.56
7610,true,0.003597,3.56
10635,false,0.022046,6.25
0,true,1.247336,1.46
175,false,0.000001,1.46
185,false,0.002181,1.46
440,true,0.142759,1.46
1290,false,0.544357,1.50
1650,true,0.699268,1.28
1740,false,0.018954,1.05
5925,false,0.341000,2.83
6660,true,0.003391,2.38
8175,false,0.000122,2.83
9160,false,0.285000,2.60
10410,true,0.059129,4.25
0,false,0.660665,6.85
940,false,0.006638,6.62
2995,false,0.127500,3.88
6860,false,1.572147,5.09
7195,false,0.001579,4.87
7870,false,0.781201,5.32
9510,true,0.502752,5.94
10120,false,0.005271,5.78
0,false,0.452000,5.16
1485,false,0.027730,5.38
1495,false,0.295000,5.38
2010,false,0.307500,5.61
4240,false,1.533026,5.61
4390,true,0.002329,5.88
6900,false,0.075308,4.47
10275,false,0.032999,1.50
0,true,0.006345,11.55
765,false,0.594951,11.99
1365,false,0.587337,11.99
2945,false,0.261704,11.76
3310,false,0.184972,11.54
6800,true,0.040585,12.24
7240,true,0.005396,12.01
9570,false,0.283711,11.99
0,true,0.005237,11.78
7695,false,0.833121,14.27
10580,false,1.665000,15.19
10755,true,0.146643,15.54
10765,false,1.690000,15.41
0,false,0.139130,4.56
75,false,0.425434,4.33
3645,true,0.008172,7.35
4925,true,3.703557,6.89
10055,true,2.488233,6.21
0,true,0.003066,6.85
840,false,0.600000,5.48
2445,true,0.003004,5.71
3380,true,0.019098,5.02
6665,false,1.968450,10.03
6805,false,0.520988,10.49
7905,false,41.722640,7.75
0,false,1.850278,11.01
5540,true,0.993827,9.02
7290,true,0.589799,17.91
8505,false,0.000017,17.82
9075,false,4.857530,8.24
10115,true,0.014325,1.74
10295,false,0.003276,0.76
10565,true,0.001759,1.31
0,false,1.874163,15.60
430,false,0.472355,15.38
705,false,0.171500,15.60
810,false,1.200500,15.60
1835,false,0.303751,11.05
2705,false,0.693007,9.01
3275,false,6.365209,8.78
3335,false,0.289502,8.78
4885,false,0.029440,5.82
5285,false,0.621150,5.59
5675,false,1.230000,5.59
6110,false,0.184500,5.59
7650,true,5.946747,5.65
7780,false,0.376001,8.55
8145,false,0.000991,11.96
9260,false,1.297890,11.74
9605,false,0.121431,11.05
9725,false,0.291601,11.05
9850,false,0.372001,11.28
10480,true,0.007426,11.15
0,false,0.292292,8.87
1355,false,0.009000,8.19
1360,false,0.205450,7.96
2475,true,0.030793,0.68
2730,true,0.000749,1.13
3055,true,0.034787,0.91
3165,true,0.025989,1.36
3465,true,0.018906,0.91
5260,true,0.031011,0.68
6165,true,0.024078,1.13
6660,true,0.084554,1.36
6835,false,0.000480,1.08
9980,true,0.039327,6.82
0,false,0.329470,3.63
1360,false,0.011339,1.81
3215,false,0.001085,2.42
3275,true,0.020201,2.50
5910,true,0.479524,3.86
10410,false,0.001653,3.72
0,false,0.041482,0.90
560,false,0.082321,0.90
850,true,0.001567,0.90
3235,false,6.037516,10.22
5895,false,0.972035,10.22
6780,true,0.004751,10.68
0,false,0.001250,11.36
80,false,0.317475,11.58
2115,false,0.822544,14.99
5015,false,3.076638,29.99
5880,true,0.017313,25.96
8940,false,1.656891,25.67
9620,false,0.301388,27.49
10400,false,1.269097,28.62
0,false,0.001541,16.39
2360,false,0.378505,16.62
4570,false,0.355000,16.16
4660,false,0.090000,16.39
4745,false,0.091250,16.62
4805,true,0.011415,16.93
5020,false,0.370000,16.84
6285,false,1.925000,17.53
6470,false,1.944250,17.53
7415,false,0.008073,14.11
8275,false,0.122500,11.15
9850,false,0.005125,9.33
10700,false,0.101078,8.87
0,false,2.081407,17.87
50,true,0.244237,16.31
140,true,0.000013,13.34
220,false,0.004853,13.10
500,false,0.053540,21.51
1115,false,0.001304,23.79
1375,false,0.002526,24.01
1850,false,3.092753,26.29
1940,false,191.400022,29.02
2430,false,1.874970,22.65
4150,false,0.477003,14.46
5925,true,0.018470,20.05
8075,false,1.149850,36.07
8815,true,11.925385,29.88
10030,true,15.808504,31.71
0,true,0.970269,10.03
320,true,0.038927,10.49
1115,true,1.011878,12.32
1230,true,108.716765,12.32
3885,false,0.031250,5.69
4220,false,1.080000,5.47
4260,true,0.000000,5.79
4320,false,0.240000,5.47
4720,false,0.100000,4.55
5815,false,0.000000,0.00
5830,true,0.000217,0.32
8335,false,0.011529,0.22
9395,true,0.299996,6.83
9535,true,0.292498,8.88
10530,true,2.643375,12.08
0,false,0.838915,8.59
390,false,0.000013,13.60
415,false,0.149499,13.60
650,true,0.000015,15.90
865,true,0.213808,15.67
1170,false,0.001768,16.10
1750,false,0.123496,15.42
2200,false,0.169499,15.42
2600,false,0.087249,15.87
2685,false,0.502557,15.87
2715,false,0.442497,16.10
2960,false,1.679585,15.87
3025,false,0.823045,16.10
3110,false,0.174499,15.87
3405,false,0.767996,17.47
3520,false,0.148350,17.69
3610,false,0.544597,17.69
3675,false,0.991808,17.69
4225,false,0.423998,19.29
4390,false,0.053159,19.06
4460,false,0.840174,19.06
4770,false,0.336748,20.42
4830,false,0.134699,20.42
4860,false,0.516845,20.42
5110,false,3.973157,20.42
5135,false,5.023335,20.42
5810,true,0.014405,21.41
6980,false,1.645577,20.42
7360,false,0.113499,20.65
7450,false,0.688497,20.88
